TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
SMAD3,3,72,0.034482758620689655,0.00345771502665322,0.031025043594036433,0.0037852581515430473,-1.8370413762482063,10.244520607578568,SMPDL3A;TGM2;LSP1
SPI1,15,1680,0.1724137931034483,0.08068001728857513,0.09173377581487316,0.004066701029016259,-1.6901704530102335,9.304258481583581,CD33;EMR1;IL1R2;LSP1;TSPAN32;HOXA9;RAB4A;TRIOBP;PLXNC1;SGK1;TSC22D1;ANXA1;TBXAS1;IRGM2;BASP1
JUND,13,1764,0.14942528735632185,0.08471401815300389,0.06471126920331796,0.031824301493074324,-2.0867634371938917,7.194169292328589,CCL3;PRMT2;CD93;PROCR;CRISP1;NUPR1;LAPTM4B;PRNP;SGK1;ABLIM1;ANXA1;B3GNT5;CALCRL
USF1,11,1219,0.12643678160919541,0.0585410363540316,0.06789574525516381,0.012909102261455202,-1.502686272626088,6.536418731575096,USP18;TGFBI;BEX6;PRNP;TGM2;GPR97;LSP1;SGK1;PADI4;PF4;NUPR1
NOBOX,3,201,0.034482758620689655,0.009652787782740238,0.024829970837949418,0.053448050111639125,-1.7113383611648885,5.012587280199686,S100A6;CD68;ST8SIA4
HMGA1,12,1748,0.13793103448275862,0.08394563703596984,0.05398539744678878,0.06031392012834865,-1.7608813918208261,4.944893660795619,DUSP1;ST8SIA4;BEX6;PLD3;ZFP36;METTL7A1;TSPAN13;LAPTM4B;MLLT3;SELENBP1;ABLIM1;CALCRL
FOXO3A,6,597,0.06896551724137931,0.02867022042933295,0.040295296812046355,0.039832346905264174,-1.4812704436598514,4.7742471579146395,PROCR;SORD;FFAR2;TSPAN13;TRIOBP;TMEM158
E2F1,20,3056,0.22988505747126436,0.14676079335350334,0.08312426411776103,0.025874346476652106,-1.1251123474501168,4.111726769364091,CYP4V3;DUSP3;DUSP1;ANKRD33B;PRMT2;PTPLAD2;PLAGL1;CD68;DDX4;PROCR;APOBR;TRPC6;EGR1;MYCN;CLEC10A;TRIOBP;MYCT1;PRNP;IRGM2;BASP1
MYOG,12,1675,0.13793103448275862,0.080439898189502,0.057491136293256626,0.04635724621278449,-1.194910319195935,3.670020862882972,PTPLAD2;PROCR;GPR97;FFAR2;LILRB3;TRPC6;MITF;HOXA5;LAPTM4B;HIST1H1C;H2-DMA;RAB4A
ELF5,5,556,0.05747126436781609,0.026701243816933198,0.030770020550882893,0.08464711465549714,-1.4258816623301762,3.5208786228844735,CD33;LILRB3;MYL10;EMR1;TMEM71
STAT3,11,1762,0.12643678160919541,0.08461797051337464,0.04181881109582078,0.11729272115340157,-1.6248902878572595,3.4822740678828126,DUSP1;CD33;APOBR;S100A6;LAPTM4B;CLEC10A;ID2;TMEM71;SGK1;ABLIM1;CALCRL
NR5A1,8,1020,0.09195402298850575,0.04898429621092062,0.04296972677758513,0.06403233114068062,-1.240322527143206,3.4088616878975087,LAPTM4B;DUSP3;DUSP1;PLAGL1;TRF;IL1R2;FFAR2;HOXA9
REL,12,1752,0.13793103448275862,0.08413773231522835,0.05379330216753027,0.061152654372538286,-1.1713323041690118,3.2731499187676762,DUSP1;TGFBI;ANKRD33B;DDX4;LILRB3;HOXA9;CLEC10A;MLLT3;MYCT1;TSC22D1;B3GNT5;MSI2
ARNT,2,139,0.022988505747126436,0.006675310954233299,0.016313194792893136,0.11678165807770843,-1.3042217382330694,2.8007500039389535,MYL10;DUSP3
CREB1,7,849,0.08045977011494253,0.04077222302261922,0.039687547092323305,0.06563281555291009,-0.9644626447148765,2.626887105977408,PLAGL1;SMPDL3B;SMPDL3A;TSC22D1;FLT3;SLC14A1;MSI2
PDX1,6,907,0.06896551724137931,0.04355760457186764,0.025407912669511666,0.1798431292915208,-1.4216075366631904,2.4390098459802343,CAR2;TRF;FFAR2;S100A6;MITF;MSI2
LEF1,11,1730,0.12643678160919541,0.08308120827930654,0.043355573329888875,0.10680840799602279,-0.9293319485417179,2.0786540818284034,CSF2RB2;CD68;FFAR2;LSP1;S100A6;NUPR1;TGM2;SELENBP1;SORD;ABLIM1;TSC22D1
TFAP2A,11,1663,0.12643678160919541,0.07986361235172645,0.04657316925746896,0.08674685473111556,-0.7941719388491278,1.9415606767192894,ANKRD33B;IL1R2;GPR97;APOBR;TSPAN32;FLT3;S100A6;TRPC6;TSC22D1;IRGM2;MYL10
POU2F2,10,1754,0.11494252873563218,0.0842337799548576,0.030708748780774578,0.19681016780043223,-1.1491596277711766,1.8679769363598968,CSF2RB2;PRMT2;CSGALNACT1;TSPAN13;S100A6;HIST1H1C;RAB4A;MLLT3;B3GNT5;METRNL
POU2F1,9,1735,0.10344827586206896,0.08332132737837968,0.02012694848368929,0.3000918039048416,-1.2509607775913314,1.5057400037782847,CSF2RB2;CSGALNACT1;TSPAN13;HIST1H1C;RAB4A;TRIOBP;MLLT3;SGK1;B3GNT5
GATA1,10,1863,0.11494252873563218,0.08946837631465207,0.025474152420980112,0.2506384913736227,-1.0315313755528104,1.427374992195717,PLD3;TRF;HLF;FFAR2;LSP1;CRISP1;CLU;MLLT3;CPA3;MYL10
RUNX2,10,1750,0.11494252873563218,0.0840416846755991,0.030900844060033086,0.19494191317522205,-0.8302654430816105,1.3575285398139743,TGFBI;CCL3;BEX6;CD33;EMR1;CD93;IL1R2;TSPAN32;SGK1;ANXA1
JUN,10,1699,0.11494252873563218,0.08159246986505307,0.03335005887057911,0.17185814635267552,-0.7513195161283174,1.3231381859279847,DUSP1;HLF;PF4;MITF;RAB4A;TRIOBP;MS4A6D;ABLIM1;TSC22D1;MSI2
NFYA,9,1748,0.10344827586206896,0.08394563703596984,0.019502638826099122,0.30766875073172073,-1.097132698732545,1.2932249368396314,CSGALNACT1;FFAR2;CLEC10A;TRIOBP;PRNP;SGK1;MS4A6D;SLC14A1;BASP1
PRDM1,2,196,0.022988505747126436,0.0094126686836671,0.013575837063459337,0.19934508748821245,-0.7889543905324372,1.2723608269532136,CSF2RB2;ABLIM1
RBPJ,10,1735,0.11494252873563218,0.08332132737837968,0.03162120135725251,0.18800932523095307,-0.7419094423941976,1.2399263309561048,DUSP3;ANKRD33B;AHR;IL1R2;PROCR;FFAR2;TSPAN13;HIST1H1C;TSC22D1;MYL10
ARNT::AHR,2,207,0.022988505747126436,0.009940930701628008,0.013047575045498428,0.21605822903015862,-0.798683860208695,1.2237492639936514,HOXA5;PADI4
NR3C1,9,1775,0.10344827586206896,0.0852422801709648,0.018205995691104163,0.32355411860707695,-1.0467549315893736,1.1811466334006009,USP18;PLD3;CD33;SMPDL3B;CRISP1;KLF6;CPA3;ABLIM1;ANXA1
TEAD2,10,1591,0.11494252873563218,0.07640589732507323,0.03853663141055895,0.12783262851589147,-0.5662473442740319,1.164789734047641,PLD3;GPR97;TSPAN32;HOXA9;MYCN;MLLT3;PLXNC1;TSC22D1;PBX3;BASP1
CACYBP,10,1656,0.11494252873563218,0.07952744561302406,0.03541508312260812,0.15350933381385395,-0.6139055398719383,1.1504552413154918,ANKRD33B;FFAR2;PADI4;TSPAN32;LILRB3;PRNP;ABLIM1;SLC14A1;MYL10;BASP1
ETV4,9,1773,0.10344827586206896,0.08514623253133555,0.018302043330733417,0.3223710235140605,-0.9517195443784476,1.0773961562456715,DDX4;IL1R2;HLF;SMPDL3A;FFAR2;LAPTM4B;SGK1;TBXAS1;CALCRL
CBEPB,15,3275,0.1724137931034483,0.15727800989290688,0.015135783210541404,0.39328832916307344,-0.813158992261766,0.7588499523886901,CYP4V3;EMR1;HLF;LAPTM4B;HIST1H1C;ID2;MYCT1;CCL3;METTL7A1;MITF;CLU;HOXA5;HOXA9;ANXA1;CALCRL
ELK1,10,1727,0.11494252873563218,0.08293713681986266,0.032005391915769524,0.18436003602226558,-0.388672163703702,0.6571920475965037,TGFBI;PRMT2;PLD3;CD68;ZFP36;SMPDL3B;PF4;TSPAN32;EGR1;TGM2
STAT1,1,68,0.011494252873563218,0.0032656197473947077,0.00822863312616851,0.25035551767654884,-0.4239630178683866,0.587135063887158,IRGM2
AHR,3,454,0.034482758620689655,0.02180281419584114,0.012679944424848516,0.2962907934915206,-0.4728968752387883,0.5752383306344259,PROCR;ANKRD33B;BEX6
IKZF1,9,1674,0.10344827586206896,0.08039187436968737,0.023056401492381598,0.2652735502751108,-0.3406870476666736,0.4520895728160666,CSF2RB2;ANKRD33B;PTPLAD2;GPR97;LSP1;APOBR;TRPC6;NUPR1;HOXA9
ESRRB,1,65,0.011494252873563218,0.003121548287950824,0.008372704585612394,0.2408894131945975,-0.30165330968301446,0.4293785447981276,MYCN
HNF4A,3,461,0.034482758620689655,0.022138980934543532,0.012343777686146123,0.30425955241785174,-0.3293237584108319,0.3918538274431513,ST8SIA4;MYL10;CALCRL
SOX17,3,500,0.034482758620689655,0.024011909907314027,0.010470848713375627,0.3487645714979232,-0.36416696719877745,0.38359824819339,SMPDL3A;ABLIM1;MITF
POU1F1,9,1754,0.10344827586206896,0.0842337799548576,0.01921449590721136,0.311182095871092,-0.21255867820595645,0.24813611652644404,CSF2RB2;DUSP3;METTL7A1;TSPAN32;CAR2;MLLT3;TSC22D1;SLC14A1;CALCRL
IRF8,9,1770,0.10344827586206896,0.08500216107189165,0.018446114790177312,0.3205982176718894,-0.21627214900050842,0.24602397281822375,DDX4;METTL7A1;LILRB3;HOXA9;MYCN;TMEM158;SELENBP1;ABLIM1;CALCRL
CBEPA,8,1764,0.09195402298850575,0.08471401815300389,0.0072400048355018565,0.45913666405698206,-0.20293319731951617,0.15796469645069108,USP18;ANKRD33B;PF4;HOXA9;LAPTM4B;ABLIM1;SLC14A1;MSI2
CPEB1,8,1748,0.09195402298850575,0.08394563703596984,0.008008385952535904,0.4488184926674686,-0.18408250597723008,0.14747525521857788,FFAR2;CLEC10A;TRIOBP;PRNP;SGK1;MS4A6D;SLC14A1;BASP1
NFYB,8,1748,0.09195402298850575,0.08394563703596984,0.008008385952535904,0.4488184926674686,-0.17829182112847072,0.14283612494692258,FFAR2;CLEC10A;TRIOBP;PRNP;SGK1;MS4A6D;SLC14A1;BASP1
SREBF1,8,1735,0.09195402298850575,0.08332132737837968,0.00863269561012607,0.4404178046148861,-0.12584273792381773,0.10319500243257734,CSGALNACT1;CLEC10A;TRIOBP;PRNP;SGK1;MS4A6D;SLC14A1;5730469M10RIK
PRRX2,10,2205,0.11494252873563218,0.10589252269125486,0.00905000604437732,0.4425481546046671,-0.1065217132479385,0.08683713939607594,ST8SIA4;CD68;TRF;FFAR2;S100A6;TRPC6;MITF;CAR2;5730469M10RIK;MSI2
EN1,5,957,0.05747126436781609,0.04595879556259905,0.011512468805217044,0.37162514079557973,-0.07897794836613864,0.07817787164273933,CYP4V3;CD33;TRIOBP;FFAR2;TSC22D1
TBP,12,3182,0.13793103448275862,0.15281179465014647,-0.014880760167387846,0.6945742432453872,-0.1369997355455229,0.049930405864794476,EMR1;SMPDL3A;FFAR2;CRISP1;MYCT1;CPA3;SGK1;CD33;MITF;ANXA1;B3GNT5;CALCRL
FOXA2,7,1441,0.08045977011494253,0.06920232435287903,0.0112574457620635,0.39772133688923017,-0.04194017918552752,0.03866899944376988,CSF2RB2;CYP4V3;METTL7A1;BAZ2B;B3GNT5;HOXA5;METRNL
NR5A2,9,1748,0.10344827586206896,0.08394563703596984,0.019502638826099122,0.30766875073172073,-0.029868894044670878,0.03520740805466189,ANKRD33B;BEX6;PRMT2;PLD3;CD68;TSPAN32;EGR1;ABLIM1;BASP1
HAND1::TCFE2A,1,110,0.011494252873563218,0.005282620179609086,0.006211632693954132,0.37125158039876605,-0.0015584372954992596,0.0015442170724355028,PBX3
SOX2,2,1797,0.022988505747126436,0.08629880420688661,-0.06331029845976018,0.9963811787413862,0.8853934577582544,-0.0032098921895997597,CRISP1;PBX3
NKX3-2,1,1122,0.011494252873563218,0.05388272583201268,-0.04238847295844946,0.9918748239818717,1.532320841906441,-0.012501232972803962,SGK1
FOS,8,1708,0.09195402298850575,0.08202468424338472,0.00992933874512103,0.4229373500552682,0.027132113431789378,-0.023348030659650954,TGFBI;CD68;LSP1;APOBR;PADI4;PF4;TMEM158;ABLIM1
SRF,5,1782,0.05747126436781609,0.08557844690966719,-0.0281071825418511,0.8749652006393293,0.2832775290340089,-0.03783770932021375,PROCR;SMPDL3B;CRISP1;EGR1;CAR2
TP53,2,1266,0.022988505747126436,0.060798155885319116,-0.03780965013819268,0.9715841355919891,2.030508940560008,-0.05853431397014888,ANKRD33B;PADI4
SOX5,1,728,0.011494252873563218,0.034961340825049224,-0.023467087951486006,0.9546687325005979,1.2666939006641662,-0.058763039219482095,GMPR
FOXA1,4,1705,0.04597701149425287,0.08188061278394083,-0.03590360128968796,0.9324901562347557,1.6296273683897184,-0.11390554893964464,ANKRD33B;PLD3;IL1R2;SGK1
IRF2,5,1706,0.05747126436781609,0.08192863660375546,-0.02445737223593937,0.8495080353325588,0.7036998296091984,-0.11477194967487434,PTPLAD2;SMPDL3B;MITF;RAB4A;MLLT3
NR2F1,5,1021,0.05747126436781609,0.049032320030735245,0.008438944337080846,0.4249166897734519,0.1367983950018251,-0.11708056891909056,CLEC10A;DUSP1;BEX6;SMPDL3B;ABLIM1
RORB,5,1020,0.05747126436781609,0.04898429621092062,0.008486968156895473,0.42408757940094466,0.13780467525232112,-0.11821095744960984,CLEC10A;DUSP1;BEX6;SMPDL3B;ABLIM1
NFATC3,8,1801,0.09195402298850575,0.08649089948614513,0.005463123502360612,0.4828743477355361,0.24923244398467767,-0.1814409223327188,ST8SIA4;AHR;CSGALNACT1;HOXA5;CAR2;ABLIM1;TSC22D1;SLC14A1
SOX10,1,451,0.011494252873563218,0.021658742736397254,-0.010164489862834036,0.8512099775259196,1.1640342125804413,-0.18752176622518443,MITF
MYB,5,1902,0.05747126436781609,0.09134130528742256,-0.033870040919606464,0.9078173134425433,1.947433914550803,-0.18834045712503825,PLAGL1;SMPDL3B;PLXNC1;TSC22D1;SLC14A1
ARID3A,7,1893,0.08045977011494253,0.09090909090909091,-0.010449320794148384,0.6868109948647747,0.6481892250131138,-0.2435221906414519,METTL7A1;EMR1;TRPC6;EGR1;ABLIM1;SLC14A1;5730469M10RIK
PAX2,6,1516,0.06896551724137931,0.07280411083897613,-0.0038385935975968205,0.6142003174066775,0.5647491053302509,-0.2752780024889745,CCL3;ZFP36;SORD;SGK1;MS4A6D;MYL10
YY1,5,1700,0.05747126436781609,0.0816404936848677,-0.024169229317051608,0.847330727206027,1.7745777086058412,-0.2939839815043178,DUSP3;DDX4;ZFP36;EGR1;TSC22D1
NRF1,5,1676,0.05747126436781609,0.08048792200931662,-0.02301665764150053,0.8383662340976484,1.9657450483871803,-0.34656132467828843,PRMT2;PLD3;PROCR;LAPTM4B;SORD
NR2E3,1,139,0.011494252873563218,0.006675310954233299,0.004818941919329919,0.44326418934988865,0.4314729595157748,-0.3510417927967843,HIST1H1C
HIF1A,4,1124,0.04597701149425287,0.053978773471641935,-0.008001761977389062,0.6972126792050011,0.9878823046442589,-0.35629435368322077,TGM2;IL1R2;ABLIM1;B3GNT5
TBX5,6,1663,0.06896551724137931,0.07986361235172645,-0.010898095110347145,0.7031424249485265,1.0369452663318095,-0.3652077798133649,CYP4V3;TGFBI;PF4;LILRB3;CLU;SLC14A1
ETS1,8,1681,0.09195402298850575,0.08072804110838976,0.01122598188011599,0.40543961624550695,0.40577529361412273,-0.36632717013661703,IL1R2;GMPR;MYCN;CAR2;MYCT1;ABLIM1;B3GNT5;METRNL
RXRA,2,507,0.022988505747126436,0.024348076646016424,-0.0013595708988899877,0.6290340603971842,0.8182208098469019,-0.3793025174571388,5730469M10RIK;CALCRL
STAT5B,6,1729,0.06896551724137931,0.08303318445949191,-0.014067667218112603,0.7384066773248843,1.2638871016295985,-0.38328710120548026,BAZ2B;EGR1;KLF6;SELENBP1;ANXA1;IRGM2
EGR1,5,1617,0.05747126436781609,0.07765451664025357,-0.020183252272437474,0.8145389484455315,1.9169761616561356,-0.39323513469483556,DDX4;EGR1;TSC22D1;PBX3;METRNL
FOXF1,1,206,0.011494252873563218,0.00989290688181338,0.001601345991749839,0.5799358218850392,0.7247064568929151,-0.3948474958871365,APOBR
AP1,1,183,0.011494252873563218,0.008788359026076935,0.0027058938474862834,0.5372404449746773,0.7384997849601004,-0.4588369533246492,ZFP36
KLF4,1,163,0.011494252873563218,0.007827882629784374,0.0036663702437788447,0.496645780481173,0.6663183922496239,-0.46634173186509004,SGK1
MYC,6,1699,0.06896551724137931,0.08159246986505307,-0.012626952623673762,0.7227478126521572,1.627701800881909,-0.5285065133688462,FFAR2;APOBR;LAPTM4B;KLF6;SORD;MSI2
MYOD1,6,1672,0.06896551724137931,0.08029582673005811,-0.011330309488678802,0.7081266745264435,1.623282881322658,-0.5602473259250759,CSF2RB2;PLD3;FFAR2;LSP1;CAR2;TMEM158
SMAD4,8,1580,0.09195402298850575,0.07587763530711233,0.01607638768139341,0.34041285422238526,0.5201529056076174,-0.5605147533500764,DDX4;TRPC6;MITF;NUPR1;CAR2;PLXNC1;TSC22D1;PBX3
RELA,8,1656,0.09195402298850575,0.07952744561302406,0.012426577375481682,0.38925186044590654,0.6712163732631129,-0.6333119045082175,ANKRD33B;CD68;PROCR;EGR1;LAPTM4B;CAR2;TBXAS1;MSI2
NFKB1,13,3284,0.14942528735632185,0.15771022427123854,-0.00828493691491669,0.6289132896257245,1.4005575260825918,-0.6495251999094612,ZFP36;EMR1;TSPAN32;GSN;HIST1H1C;MYL10;PLD3;EGR1;CLEC10A;CAR2;TMEM71;TMEM158;TSC22D1
SP3,5,1129,0.05747126436781609,0.05421889257071508,0.003252371797101014,0.5127148177062145,1.070164964553922,-0.7149081864197169,TRIOBP;CPA3;SGK1;MITF;BASP1
SP1,11,2360,0.12643678160919541,0.11333621476252222,0.013100566846673198,0.39880593419396654,1.123280313865678,-1.0326095322996935,DUSP1;AHR;HLF;TRIOBP;MLLT3;PLXNC1;TSC22D1;PBX3;BASP1;MSI2;METRNL
